Scopus Source ID,Title,CiteScore,Percentile,"Citation
Count","Scholarly
Output","Percent
Cited",SNIP,SJR,RANK,"Rank
Out Of",Publisher,Type,Open Access,Scopus ASJC Code,Scopus Sub-Subject Area,Quartile,Top 10% (CiteScore Percentile),Scopus Source ID.1,Print ISSN,E-ISSN
13024,Acta Cybernetica,0.37,4,30,81,23,0.373,0.138,73,76,"University of Szeged, Institute of Informatics",Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile4,,https://www.scopus.com/sourceid/13024,0324721X,
13803,Signal Processing: Image Communication,3.93,82,1504,383,80,1.615,0.562,14,76,Elsevier,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile1,,https://www.scopus.com/sourceid/13803,9235965,
14500154734,Evolutionary Intelligence,1.16,38,37,32,41,0.691,0.222,47,76,Springer Verlag,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile3,,https://www.scopus.com/sourceid/14500154734,18645909,
15109,IEICE Transactions on Information and Systems,0.72,24,809,1129,34,0.474,0.201,58,76,"Maruzen Co., Ltd/Maruzen Kabushikikaisha",Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile4,,https://www.scopus.com/sourceid/15109,9168532,
17271,Medical Image Analysis,8.79,92,3234,368,88,3.688,2.452,6,76,Elsevier,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile1,Top 10%,https://www.scopus.com/sourceid/17271,13618415,
17700155303,International Journal of Biometrics,0.62,20,34,55,31,0.443,0.154,61,76,Inderscience Enterprises Ltd.,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile4,,https://www.scopus.com/sourceid/17700155303,17558301,1755831X
19400158515,Cognitive Computation,5.05,90,1021,202,83,1.898,1.06,8,76,Springer New York,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile1,Top 10%,https://www.scopus.com/sourceid/19400158515,18669956,18669964
19700166503,Journal of Advanced Computational Intelligence and Intelligent Informatics,0.42,7,155,370,26,0.363,0.17,70,76,Fuji Technology Press,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile4,,https://www.scopus.com/sourceid/19700166503,13430130,18838014
19700177336,International Journal of Machine Learning and Cybernetics,3.72,79,1173,315,80,1.325,0.786,16,76,Springer Science + Business Media,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile1,,https://www.scopus.com/sourceid/19700177336,18688071,1868808X
19700201529,IPSJ Transactions on Computer Vision and Applications,1.28,42,60,47,49,0.708,0.2,44,76,Information Processing Society of Japan,Journal,YES,1707,Computer Vision and Pattern Recognition,Quartile3,,https://www.scopus.com/sourceid/19700201529,18826695,
19900191975,Journal of Uncertain Systems,0.58,17,52,89,34,0.289,0.223,63,76,World Academic Union,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile4,,https://www.scopus.com/sourceid/19900191975,17528909,17528917
21100198475,Electronic Letters on Computer Vision and Image Analysis,0.42,7,28,67,15,0.399,0.13,70,76,Centre de Visio per Computador,Journal,YES,1707,Computer Vision and Pattern Recognition,Quartile4,,https://www.scopus.com/sourceid/21100198475,15775097,
21100211724,Intelligent Decision Technologies,0.56,14,61,109,34,0.299,0.226,65,76,IOS Press,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile4,,https://www.scopus.com/sourceid/21100211724,18724981,
21100211768,International Journal of Computational Vision and Robotics,0.51,12,53,104,35,0.342,0.149,67,76,Inderscience Enterprises Ltd.,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile4,,https://www.scopus.com/sourceid/21100211768,17529131,1752914X
21100216567,IET Biometrics,2.47,67,284,115,74,1.18,0.366,25,76,The Institution of Engineering and Technology,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile2,,https://www.scopus.com/sourceid/21100216567,20474938,20474946
21100217227,Iranian Journal of Science and Technology - Transactions of Electrical Engineering,0.82,26,33,40,48,0.409,0.166,56,76,Springer International Publishing AG,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile3,,https://www.scopus.com/sourceid/21100217227,22286179,
21100223313,Journal of Information Hiding and Multimedia Signal Processing,0.58,17,221,383,34,0.551,0.161,63,76,National Kaohsiung University of Applied Sciences,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile4,,https://www.scopus.com/sourceid/21100223313,20734212,20734239
21100243801,Multisensory research,1.76,53,194,110,65,0.673,0.983,36,76,Brill Academic Publishers,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile2,,https://www.scopus.com/sourceid/21100243801,22134794,22134808
21100244604,Scientific Visualization,0.31,3,47,151,25,0.522,0.215,74,76,"National Research Nuclear University ""MEPhI""",Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile4,,https://www.scopus.com/sourceid/21100244604,,20793537
21100259128,Journal of Advances in Information Fusion,1.07,37,44,41,46,0.362,0.136,48,76,Information Society of Information Fusion,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile3,,https://www.scopus.com/sourceid/21100259128,15576418,
21100285411,International Conference on Geoinformatics,0.1,0,25,245,9,0.071,0.107,76,76,International Association of Chinese Professionals in Geographic Information Sciences,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile4,,https://www.scopus.com/sourceid/21100285411,2161024X,
21100396507,Algorithmic Finance,0.59,19,16,27,33,0.558,0.164,62,76,IOS Press,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile4,,https://www.scopus.com/sourceid/21100396507,21585571,21576203
21100440516,International Journal of Computer Information Systems and Industrial Management Applications,0.65,21,44,68,38,0.611,0.21,60,76,Machine Intelligence Research Labs,Journal,YES,1707,Computer Vision and Pattern Recognition,Quartile4,,https://www.scopus.com/sourceid/21100440516,,21507988
21100464776,"Statistics, Optimization and Information Computing",0.49,10,40,81,35,0.379,0.227,68,76,International Academic Press,Journal,YES,1707,Computer Vision and Pattern Recognition,Quartile4,,https://www.scopus.com/sourceid/21100464776,2311004X,23105070
21100792090,Journal of Artificial Intelligence and Soft Computing Research,4.7,87,188,40,92,4.066,0.351,10,76,De Gruyter Open Ltd.,Journal,YES,1707,Computer Vision and Pattern Recognition,Quartile1,,https://www.scopus.com/sourceid/21100792090,20832567,24496499
21100818502,Journal of Information Systems and Telecommunication,0.24,1,23,94,16,0.224,0.126,75,76,"Iranian Academic Center for Education, Culture and Research",Journal,YES,1707,Computer Vision and Pattern Recognition,Quartile4,,https://www.scopus.com/sourceid/21100818502,23221437,23452773
21100818722,Cybernetics and Physics,1.17,40,62,53,55,1.155,0.296,46,76,"Institute of Problems of Mechanical Engineering, Russian Academy of Sciences",Journal,YES,1707,Computer Vision and Pattern Recognition,Quartile3,,https://www.scopus.com/sourceid/21100818722,22237038,22264116
21100826268,Computer Science,0.38,5,9,24,25,0.569,0.106,72,76,AGH University of Science and Technology,Journal,YES,1707,Computer Vision and Pattern Recognition,Quartile4,,https://www.scopus.com/sourceid/21100826268,15082806,23007036
21100856541,Visualization in Engineering,2.92,74,140,48,65,1.407,0.537,20,76,Springer Open,Journal,YES,1707,Computer Vision and Pattern Recognition,Quartile2,,https://www.scopus.com/sourceid/21100856541,,22137459
21100863714,International Journal of Computer-Assisted Language Learning and Teaching,0.81,25,17,21,43,0.043,0.164,57,76,IGI Global Publishing,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile3,,https://www.scopus.com/sourceid/21100863714,21557098,21557101
21100869486,Computational Visual Media,1.82,55,173,95,78,0.975,0.477,34,76,Tsinghua University Press,Journal,YES,1707,Computer Vision and Pattern Recognition,Quartile2,,https://www.scopus.com/sourceid/21100869486,20960433,20960662
21100890645,International Journal of Advances in Intelligent Informatics,0.89,31,49,55,45,0.558,-,52,76,Universitas Ahmad Dahlan,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile3,,https://www.scopus.com/sourceid/21100890645,24426571,25483161
21100900151,Journal of Imaging,1.47,46,150,102,65,-,-,41,76,Multidisciplinary Digital Publishing Institute,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile3,,https://www.scopus.com/sourceid/21100900151,,2313433X
21100900379,IEEE Robotics and Automation Letters,4.56,84,2109,462,90,2.265,-,12,76,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile1,,https://www.scopus.com/sourceid/21100900379,,23773766
23486,Computing and Visualization in Science,1.0,34,36,36,56,0.898,0.294,50,76,Springer Verlag,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile3,,https://www.scopus.com/sourceid/23486,14329360,
23607,Computerized Medical Imaging and Graphics,3.7,78,799,216,77,1.666,0.805,17,76,Elsevier Ltd,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile1,,https://www.scopus.com/sourceid/23607,8956111,
23671,Speech Communication,2.62,69,673,257,72,1.4,0.513,24,76,Elsevier,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile2,,https://www.scopus.com/sourceid/23671,1676393,
24161,Computer Vision and Image Understanding,4.08,83,1854,454,79,1.84,0.766,13,76,Academic Press Inc.,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile1,,https://www.scopus.com/sourceid/24161,10773142,1090235X
24254,IEEE Transactions on Pattern Analysis and Machine Intelligence,19.67,98,11347,577,92,9.231,3.764,2,76,IEEE Computer Society,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile1,Top 10%,https://www.scopus.com/sourceid/24254,1628828,
24306,Digital Signal Processing: A Review Journal,2.8,71,1446,517,79,1.45,0.541,22,76,Elsevier Inc.,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile2,,https://www.scopus.com/sourceid/24306,10512004,10954333
24310,International Journal of Pattern Recognition and Artificial Intelligence,1.48,48,528,356,60,0.647,0.304,40,76,World Scientific Publishing Co. Pte Ltd,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile3,,https://www.scopus.com/sourceid/24310,2180014,
24822,Pattern Analysis and Applications,1.78,54,388,218,66,1.046,0.358,35,76,Springer London,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile2,,https://www.scopus.com/sourceid/24822,14337541,1433755X
24823,Pattern Recognition,7.35,91,7803,1061,91,3.012,1.363,7,76,Elsevier Ltd,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile1,Top 10%,https://www.scopus.com/sourceid/24823,313203,
24825,Pattern Recognition Letters,3.73,80,3054,819,79,1.64,0.662,15,76,Elsevier,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile1,,https://www.scopus.com/sourceid/24825,1678655,
25535,IEEE Transactions on Visualization and Computer Graphics,4.64,86,2890,623,81,2.407,0.957,11,76,IEEE Computer Society,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile1,,https://www.scopus.com/sourceid/25535,10772626,
25548,Signal Processing,4.73,88,5049,1067,86,1.965,0.905,9,76,Elsevier,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile1,,https://www.scopus.com/sourceid/25548,1651684,
25549,Image and Vision Computing,3.58,76,966,270,74,1.541,0.633,18,76,Elsevier Ltd,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile1,,https://www.scopus.com/sourceid/25549,2628856,
25592,Journal of Visual Communication and Image Representation,3.49,75,2282,653,79,1.567,0.508,19,76,Academic Press Inc.,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile1,,https://www.scopus.com/sourceid/25592,10473203,
25644,Presence: Teleoperators and Virtual Environments,1.33,44,100,75,52,0.942,0.29,43,76,MIT Press Journals,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile3,,https://www.scopus.com/sourceid/25644,10547460,15313263
25962,Imaging Science Journal,0.83,28,119,144,42,0.392,0.148,55,76,Maney Publishing,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile3,,https://www.scopus.com/sourceid/25962,13682199,
26146,Visual Computer,1.74,51,692,398,64,1.119,0.375,37,76,Springer Verlag,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile2,,https://www.scopus.com/sourceid/26146,1782789,14322315
26802,International Journal of Speech Technology,1.39,45,297,213,65,1.051,0.222,42,76,Springer Netherlands,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile3,,https://www.scopus.com/sourceid/26802,13812416,15728110
28501,Journal of Mathematical Imaging and Vision,1.89,57,420,222,61,1.329,0.669,33,76,Springer Netherlands,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile2,,https://www.scopus.com/sourceid/28501,9249907,15737683
34202,Annual International Conference of the IEEE Engineering in Medicine and Biology - Proceedings,1.01,36,4804,4738,51,0.461,0.308,49,76,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile3,,https://www.scopus.com/sourceid/34202,1557170X,
35932,International Journal of Imaging Systems and Technology,2.06,59,225,109,63,0.735,0.416,31,76,John Wiley and Sons Inc.,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile2,,https://www.scopus.com/sourceid/35932,8999457,10981098
4700151613,Information Visualization,1.7,50,95,56,71,0.966,0.435,38,76,SAGE Publications Inc.,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile2,,https://www.scopus.com/sourceid/4700151613,14738716,14738724
4700152485,Pattern Recognition and Image Analysis,0.93,33,263,284,42,0.704,0.211,51,76,Pleiades Publishing,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile3,,https://www.scopus.com/sourceid/4700152485,10546618,
4700152490,International journal of computer assisted radiology and surgery,2.34,65,1427,610,70,1.128,0.625,27,76,Springer Verlag,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile2,,https://www.scopus.com/sourceid/4700152490,18616410,18616429
5100155078,Foundations and Trends in Computer Graphics and Vision,10.2,94,51,5,80,6.74,3.441,5,76,Now Publishers Inc,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile1,Top 10%,https://www.scopus.com/sourceid/5100155078,15722740,
5400152646,IET Image Processing,2.7,70,1031,382,71,1.196,0.348,23,76,Institution of Engineering and Technology,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile2,,https://www.scopus.com/sourceid/5400152646,17519659,
5800208235,Spatial Cognition and Computation,2.29,62,94,41,73,1.72,0.469,29,76,Taylor and Francis Ltd.,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile2,,https://www.scopus.com/sourceid/5800208235,13875868,
7000153231,IET Computer Vision,2.3,63,624,271,72,1.146,0.336,28,76,Institution of Engineering and Technology,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile2,,https://www.scopus.com/sourceid/7000153231,17519632,17519640
72242,International Journal of Computer Vision,15.78,95,4370,277,83,7.965,3.595,4,76,Springer Netherlands,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile1,Top 10%,https://www.scopus.com/sourceid/72242,9205691,
87936,Moshi Shibie yu Rengong Zhineng/Pattern Recognition and Artificial Intelligence,0.56,14,215,382,35,0.335,0.165,65,76,Journal of Pattern Recognition and Artificial Intelligence,Journal,NO,1707,Computer Vision and Pattern Recognition,Quartile4,,https://www.scopus.com/sourceid/87936,10036059,
10300153313,Transactions on Embedded Computing Systems,1.6,47,640,400,60,0.869,0.326,79,150,Association for Computing Machinery (ACM),Journal,NO,1708,Hardware and Architecture,Quartile3,,https://www.scopus.com/sourceid/10300153313,15399087,
11400153333,Journal of Signal Processing Systems,1.0,31,320,319,48,0.497,0.203,103,150,Springer New York,Journal,NO,1708,Hardware and Architecture,Quartile3,,https://www.scopus.com/sourceid/11400153333,19398018,
11900154399,International Journal of Data Warehousing and Mining,1.15,33,55,48,48,0.741,0.198,100,150,IGI Publishing,Journal,NO,1708,Hardware and Architecture,Quartile3,,https://www.scopus.com/sourceid/11900154399,15483924,15483932
12000154348,International Journal of Electronic Government Research,0.81,19,46,57,37,0.355,0.213,120,150,IGI Publishing,Journal,NO,1708,Hardware and Architecture,Quartile4,,https://www.scopus.com/sourceid/12000154348,15483886,15483894
12100154406,Transactions on Architecture and Code Optimization,1.94,62,350,180,65,1.095,0.274,57,150,Association for Computing Machinery (ACM),Journal,NO,1708,Hardware and Architecture,Quartile2,,https://www.scopus.com/sourceid/12100154406,15443566,15443973
