Scopus Source ID,Subject Area,Index,Publisher,Percentile,Frequency,Open Access,Review Time
19400158510,Information Systems,Scopus,Springer,62,Bi-monthly,YES,12 weeks
19500157056,Information Systems,Scopus,Inderscience,29,Annually,NO,4 weeks
19600161828,Information Systems,Scopus,Springer,69,Bi-monthly,NO,12 weeks
19644,Information Systems,Scopus,Others,33,Bi-annually,NO,6 weeks
19700177337,Information Systems,Scopus,Springer,51,Monthly,NO,18 weeks
19700181204,Information Systems,Scopus,Springer,39,Bi-monthly,NO,12 weeks
19700182731,Information Systems,Scopus,Others,90,Monthly,YES,18 weeks
19700186884,Information Systems,Scopus,ACM,57,Bi-monthly,NO,12 weeks
19700188321,Information Systems,Scopus,Others,79,Bi-annually,YES,6 weeks
19700202714,Information Systems,Scopus,Others,35,Bi-annually,YES,6 weeks
19714,Information Systems,Scopus,Taylor and Francis,66,Bi-monthly,NO,12 weeks
19800188053,Information Systems,Scopus,Others,23,Monthly,NO,18 weeks
19900194826,Information Systems,Scopus,Taylor and Francis,35,Annually,NO,4 weeks
20100195036,Information Systems,Scopus,Others,24,Annually,NO,4 weeks
20870,Information Systems,Scopus,Elsevier,73,Bi-monthly,NO,12 weeks
21100198470,Information Systems,Scopus,Others,38,Quarterly,NO,10 weeks
21100199731,Information Systems,Scopus,Others,31,Quarterly,NO,10 weeks
21100200653,Information Systems,Scopus,Others,59,Monthly,NO,18 weeks
21100200660,Information Systems,Scopus,Others,33,Monthly,NO,18 weeks
21100201977,Information Systems,Scopus,Others,26,Quarterly,YES,10 weeks
21100202719,Information Systems,Scopus,Others,53,Quarterly,NO,10 weeks
21100202935,Information Systems,Scopus,Others,6,Quarterly,NO,10 weeks
21100203114,Information Systems,Scopus,Others,45,Monthly,YES,18 weeks
21100203301,Information Systems,Scopus,Others,47,Bi-annually,NO,6 weeks
21100204505,Information Systems,Scopus,Others,35,Bi-annually,YES,6 weeks
21100204516,Information Systems,Scopus,Inderscience,27,Monthly,NO,18 weeks
21100207605,Information Systems,Scopus,Others,30,Annually,NO,4 weeks
21100220156,Information Systems,Scopus,Others,74,Quarterly,NO,10 weeks
21100223111,Information Systems,Scopus,Others,55,Monthly,YES,18 weeks
21100223332,Information Systems,Scopus,Others,27,Quarterly,NO,10 weeks
21100241782,Information Systems,Scopus,Others,4,Annually,NO,4 weeks
21100259128,Information Systems,Scopus,Others,37,Monthly,NO,18 weeks
21100266730,Information Systems,Scopus,Others,23,Annually,NO,4 weeks
21100269620,Information Systems,Scopus,Others,92,Annually,NO,4 weeks
21100274221,Information Systems,Scopus,IEEE,99,Monthly,NO,18 weeks
21100285411,Information Systems,Scopus,Others,3,Bi-monthly,NO,12 weeks
21100307484,Information Systems,Scopus,Others,81,Annually,NO,4 weeks
21100316001,Information Systems,Scopus,Others,57,Quarterly,YES,10 weeks
21100332423,Information Systems,Scopus,Others,24,Annually,YES,4 weeks
21100332424,Information Systems,Scopus,Others,49,Bi-monthly,YES,12 weeks
21100338350,Information Systems,Scopus,IEEE,99,Bi-monthly,NO,12 weeks
21100338351,Information Systems,Scopus,IEEE,91,Monthly,NO,18 weeks
21100338508,Information Systems,Scopus,IEEE,86,Quarterly,NO,10 weeks
21100356018,Information Systems,Scopus,Elsevier,95,Bi-annually,NO,6 weeks
21100364441,Information Systems,Scopus,Others,1,Quarterly,NO,10 weeks
21100367773,Information Systems,Scopus,IEEE,90,Bi-monthly,NO,12 weeks
21100374356,Information Systems,Scopus,Others,63,Quarterly,NO,10 weeks
21100420109,Information Systems,Scopus,IEEE,84,Annually,NO,4 weeks
21100421900,Information Systems,Scopus,Others,40,Monthly,NO,18 weeks
21100429502,Information Systems,Scopus,Others,20,Quarterly,NO,10 weeks
21100440516,Information Systems,Scopus,Others,21,Bi-monthly,YES,12 weeks
21100451321,Information Systems,Scopus,Others,94,Monthly,YES,18 weeks
21100463830,Information Systems,Scopus,Taylor and Francis,18,Quarterly,NO,10 weeks
21100464776,Information Systems,Scopus,Others,15,Bi-annually,YES,6 weeks
21100465194,Information Systems,Scopus,Others,29,Annually,NO,4 weeks
21100466219,Information Systems,Scopus,Springer,58,Bi-annually,NO,6 weeks
21100780696,Information Systems,Scopus,Others,71,Annually,NO,4 weeks
21100781706,Information Systems,Scopus,Others,15,Quarterly,YES,10 weeks
21100782433,Information Systems,Scopus,Elsevier,53,Bi-annually,NO,6 weeks
21100788884,Information Systems,Scopus,Springer,41,Quarterly,NO,10 weeks
21100791292,Information Systems,Scopus,Springer,97,Quarterly,YES,10 weeks
21100792090,Information Systems,Scopus,Others,88,Bi-monthly,YES,12 weeks
21100793172,Information Systems,Scopus,Others,22,Monthly,NO,18 weeks
21100793611,Information Systems,Scopus,Others,16,Monthly,NO,18 weeks
21100799500,Information Systems,Scopus,Others,34,Quarterly,YES,10 weeks
21100801725,Information Systems,Scopus,Others,60,Annually,NO,4 weeks
21100801727,Information Systems,Scopus,Others,19,Quarterly,NO,10 weeks
21100803571,Information Systems,Scopus,Others,46,Monthly,NO,18 weeks
21100805732,Information Systems,Scopus,Others,10,Bi-monthly,NO,12 weeks
21100809811,Information Systems,Scopus,Others,13,Bi-annually,YES,6 weeks
21100818502,Information Systems,Scopus,Others,7,Monthly,YES,18 weeks
21100820054,Information Systems,Scopus,Others,62,Annually,NO,4 weeks
21100820619,Information Systems,Scopus,Others,18,Bi-monthly,YES,12 weeks
21100826286,Information Systems,Scopus,Others,43,Bi-monthly,NO,12 weeks
21100826382,Information Systems,Scopus,Others,56,Monthly,NO,18 weeks
21100826383,Information Systems,Scopus,Others,48,Monthly,NO,18 weeks
21100830705,Information Systems,Scopus,Others,7,Annually,YES,4 weeks
21100830763,Information Systems,Scopus,Others,31,Monthly,YES,18 weeks
21100831441,Information Systems,Scopus,Others,18,Monthly,YES,18 weeks
21100836194,Information Systems,Scopus,Others,74,Quarterly,YES,10 weeks
21100839128,Information Systems,Scopus,Others,11,Monthly,NO,18 weeks
21100842159,Information Systems,Scopus,Others,14,Quarterly,NO,10 weeks
21100843325,Information Systems,Scopus,Others,33,Quarterly,YES,10 weeks
21100843529,Information Systems,Scopus,Others,19,Annually,YES,4 weeks
21100845659,Information Systems,Scopus,Others,0,Quarterly,YES,10 weeks
21100846307,Information Systems,Scopus,Others,9,Annually,YES,4 weeks
21100850743,Information Systems,Scopus,Others,8,Bi-annually,NO,6 weeks
21100854641,Information Systems,Scopus,IEEE,87,Bi-annually,NO,6 weeks
21100857424,Information Systems,Scopus,Others,35,Monthly,YES,18 weeks
21100857591,Information Systems,Scopus,ACM,69,Monthly,NO,18 weeks
21100857955,Information Systems,Scopus,Others,42,Monthly,YES,18 weeks
21100862637,Information Systems,Scopus,Elsevier,83,Bi-monthly,YES,12 weeks
21100863713,Information Systems,Scopus,Others,16,Bi-monthly,NO,12 weeks
21100870845,Information Systems,Scopus,Springer,39,Bi-monthly,YES,12 weeks
21100873335,Information Systems,Scopus,Taylor and Francis,60,Quarterly,NO,10 weeks
21100886529,Information Systems,Scopus,Taylor and Francis,52,Quarterly,NO,10 weeks
21100893766,Information Systems,Scopus,Others,59,Bi-annually,NO,6 weeks
21141,Information Systems,Scopus,Others,58,Annually,NO,4 weeks
21933,Information Systems,Scopus,Elsevier,92,Annually,NO,4 weeks
23127,Information Systems,Scopus,ACM,80,Quarterly,NO,10 weeks
23640,Information Systems,Scopus,Elsevier,91,Monthly,NO,18 weeks
23710,Information Systems,Scopus,Springer,79,Quarterly,NO,10 weeks
23987,Information Systems,Scopus,Others,88,Bi-annually,NO,6 weeks
24326,Information Systems,Scopus,Others,45,Bi-annually,NO,6 weeks
24358,Information Systems,Scopus,Springer,60,Quarterly,NO,10 weeks
24361,Information Systems,Scopus,Springer,52,Quarterly,NO,10 weeks
24449,Information Systems,Scopus,Others,26,Bi-annually,YES,6 weeks
24506,Information Systems,Scopus,Others,77,Quarterly,NO,10 weeks
24801,Information Systems,Scopus,Taylor and Francis,47,Quarterly,NO,10 weeks
25040,Information Systems,Scopus,Others,71,Annually,NO,4 weeks
25064,Information Systems,Scopus,Others,6,Quarterly,YES,10 weeks
25461,Information Systems,Scopus,Others,61,Monthly,YES,18 weeks
25497,Information Systems,Scopus,Others,5,Bi-monthly,NO,12 weeks
25509,Information Systems,Scopus,Elsevier,42,Bi-monthly,NO,12 weeks
25566,Information Systems,Scopus,Others,65,Bi-annually,NO,6 weeks
25623,Information Systems,Scopus,Springer,70,Monthly,NO,18 weeks
25626,Information Systems,Scopus,Springer,55,Monthly,NO,18 weeks
25631,Information Systems,Scopus,Taylor and Francis,49,Monthly,NO,18 weeks
2600147401,Information Systems,Scopus,Springer,60,Annually,NO,4 weeks
26099,Information Systems,Scopus,Elsevier,98,Quarterly,NO,10 weeks
27239,Information Systems,Scopus,IEEE,98,Monthly,NO,18 weeks
27275,Information Systems,Scopus,Others,29,Annually,NO,4 weeks
27287,Information Systems,Scopus,Springer,74,Monthly,NO,18 weeks
27306,Information Systems,Scopus,Springer,71,Monthly,NO,18 weeks
27358,Information Systems,Scopus,Taylor and Francis,5,Quarterly,NO,10 weeks
27728,Information Systems,Scopus,Elsevier,76,Bi-monthly,NO,12 weeks
28040,Information Systems,Scopus,Taylor and Francis,83,Annually,NO,4 weeks
28325,Information Systems,Scopus,Springer,41,Quarterly,NO,10 weeks
28474,Information Systems,Scopus,Others,40,Monthly,NO,18 weeks
28535,Information Systems,Scopus,Others,43,Quarterly,NO,10 weeks
29053,Information Systems,Scopus,Springer,64,Bi-annually,NO,6 weeks
29335,Information Systems,Scopus,Others,29,Bi-monthly,NO,12 weeks
29745,Information Systems,Scopus,Elsevier,84,Quarterly,NO,10 weeks
300147004,Information Systems,Scopus,Others,7,Quarterly,YES,10 weeks
3200147819,Information Systems,Scopus,Elsevier,81,Bi-monthly,NO,12 weeks
4000149107,Information Systems,Scopus,Others,22,Annually,NO,4 weeks
4500151542,Information Systems,Scopus,Others,61,Bi-monthly,NO,12 weeks
4700152484,Information Systems,Scopus,Springer,42,Quarterly,NO,10 weeks
4700152506,Information Systems,Scopus,Others,24,Quarterly,NO,10 weeks
4700153604,Information Systems,Scopus,Others,26,Monthly,NO,18 weeks
4700153605,Information Systems,Scopus,Others,20,Quarterly,NO,10 weeks
4800154012,Information Systems,Scopus,Others,69,Annually,NO,4 weeks
4900152401,Information Systems,Scopus,Others,4,Quarterly,NO,10 weeks
4900152415,Information Systems,Scopus,Springer,65,Bi-monthly,NO,12 weeks
4900152803,Information Systems,Scopus,Springer,36,Quarterly,NO,10 weeks
4900153220,Information Systems,Scopus,Others,66,Quarterly,NO,10 weeks
5000153603,Information Systems,Scopus,Others,4,Quarterly,NO,10 weeks
5100155071,Information Systems,Scopus,Others,96,Bi-annually,NO,6 weeks
5200152707,Information Systems,Scopus,Springer,63,Quarterly,YES,10 weeks
5400152640,Information Systems,Scopus,Others,47,Quarterly,NO,10 weeks
56074,Information Systems,Scopus,Others,16,Annually,NO,4 weeks
5800179620,Information Systems,Scopus,Others,62,Bi-annually,NO,6 weeks
6100152807,Information Systems,Scopus,Inderscience,13,Bi-monthly,NO,12 weeks
6100153019,Information Systems,Scopus,Springer,56,Annually,NO,4 weeks
6400153135,Information Systems,Scopus,Others,38,Bi-monthly,YES,12 weeks
6400153175,Information Systems,Scopus,Inderscience,9,Bi-annually,NO,6 weeks
7000153253,Information Systems,Scopus,Others,4,Annually,NO,4 weeks
800147111,Information Systems,Scopus,Springer,82,Monthly,NO,18 weeks
8300153137,Information Systems,Scopus,Inderscience,12,Monthly,NO,18 weeks
88934,Information Systems,Scopus,Others,20,Quarterly,NO,10 weeks
98245,Information Systems,Scopus,Others,19,Annually,NO,4 weeks
11400153333,Signal Processing,Scopus,Springer,34,Annually,NO,4 weeks
11700154323,Signal Processing,Scopus,Others,48,Bi-annually,YES,6 weeks
12100155655,Signal Processing,Scopus,Taylor and Francis,44,Bi-annually,NO,6 weeks
12409,Signal Processing,Scopus,Springer,64,Monthly,NO,18 weeks
12754,Signal Processing,Scopus,Others,1,Monthly,NO,18 weeks
12996,Signal Processing,Scopus,IEEE,92,Annually,NO,4 weeks
13803,Signal Processing,Scopus,Elsevier,77,Monthly,NO,18 weeks
14363,Signal Processing,Scopus,Taylor and Francis,22,Bi-monthly,NO,12 weeks
14388,Signal Processing,Scopus,Elsevier,42,Bi-annually,NO,6 weeks
15300154801,Signal Processing,Scopus,Springer,50,Bi-annually,YES,6 weeks
16211,Signal Processing,Scopus,IEEE,95,Quarterly,NO,10 weeks
17316,Signal Processing,Scopus,IEEE,80,Monthly,NO,18 weeks
17391,Signal Processing,Scopus,IEEE,91,Bi-annually,NO,6 weeks
17700156101,Signal Processing,Scopus,Springer,67,Quarterly,NO,10 weeks
17960,Signal Processing,Scopus,Others,69,Bi-annually,NO,6 weeks
18202,Signal Processing,Scopus,Springer,51,Bi-monthly,YES,12 weeks
18780,Signal Processing,Scopus,Others,57,Annually,NO,4 weeks
19202,Signal Processing,Scopus,Springer,30,Bi-monthly,NO,12 weeks
19600166419,Signal Processing,Scopus,Others,97,Monthly,NO,18 weeks
19700188800,Signal Processing,Scopus,Others,3,Monthly,NO,18 weeks
20000195053,Signal Processing,Scopus,Others,6,Bi-annually,NO,6 weeks
20765,Signal Processing,Scopus,Others,8,Annually,NO,4 weeks
21080,Signal Processing,Scopus,Others,90,Quarterly,NO,10 weeks
21100197510,Signal Processing,Scopus,Others,43,Monthly,YES,18 weeks
21100216567,Signal Processing,Scopus,Others,65,Bi-annually,NO,6 weeks
21100217227,Signal Processing,Scopus,Springer,26,Quarterly,NO,10 weeks
21100259128,Signal Processing,Scopus,Others,38,Quarterly,NO,10 weeks
21100285028,Signal Processing,Scopus,IEEE,82,Monthly,NO,18 weeks
21100327713,Signal Processing,Scopus,Others,8,Bi-annually,YES,6 weeks
21100331506,Signal Processing,Scopus,Others,40,Annually,NO,4 weeks
21100332423,Signal Processing,Scopus,Others,21,Monthly,YES,18 weeks
21100338350,Signal Processing,Scopus,IEEE,99,Bi-monthly,NO,12 weeks
21100356802,Signal Processing,Scopus,Elsevier,71,Quarterly,YES,10 weeks
21100358105,Signal Processing,Scopus,IEEE,89,Quarterly,NO,10 weeks
21100409130,Signal Processing,Scopus,Springer,46,Bi-annually,NO,6 weeks
21100432483,Signal Processing,Scopus,Others,34,Annually,NO,4 weeks
21100432792,Signal Processing,Scopus,Others,2,Annually,YES,4 weeks
21100440516,Signal Processing,Scopus,Others,18,Bi-monthly,YES,12 weeks
21100448964,Signal Processing,Scopus,Others,12,Bi-annually,NO,6 weeks
21100454976,Signal Processing,Scopus,Others,15,Quarterly,YES,10 weeks
21100464776,Signal Processing,Scopus,Others,12,Annually,YES,4 weeks
21100793184,Signal Processing,Scopus,Others,5,Monthly,YES,18 weeks
21100799500,Signal Processing,Scopus,Others,31,Annually,YES,4 weeks
21100810444,Signal Processing,Scopus,Others,10,Quarterly,YES,10 weeks
21100810702,Signal Processing,Scopus,Others,68,Bi-monthly,YES,12 weeks
21100812209,Signal Processing,Scopus,Others,37,Monthly,YES,18 weeks
21100812851,Signal Processing,Scopus,Springer,63,Bi-annually,YES,6 weeks
21100818722,Signal Processing,Scopus,Others,39,Quarterly,YES,10 weeks
21100820619,Signal Processing,Scopus,Others,14,Bi-monthly,YES,12 weeks
21100824667,Signal Processing,Scopus,Others,45,Quarterly,YES,10 weeks
21100829272,Signal Processing,Scopus,Others,66,Bi-monthly,YES,12 weeks
21100832761,Signal Processing,Scopus,Others,47,Bi-annually,NO,6 weeks
21100854164,Signal Processing,Scopus,IEEE,88,Bi-annually,NO,6 weeks
21100854641,Signal Processing,Scopus,IEEE,84,Annually,NO,4 weeks
21100857591,Signal Processing,Scopus,ACM,61,Annually,NO,4 weeks
21100873335,Signal Processing,Scopus,Taylor and Francis,52,Bi-annually,NO,6 weeks
24161,Signal Processing,Scopus,Others,78,Annually,NO,4 weeks
24306,Signal Processing,Scopus,Elsevier,72,Monthly,NO,18 weeks
24823,Signal Processing,Scopus,Elsevier,94,Annually,NO,4 weeks
24825,Signal Processing,Scopus,Elsevier,75,Bi-annually,NO,6 weeks
24831,Signal Processing,Scopus,Springer,59,Bi-annually,NO,6 weeks
24906,Signal Processing,Scopus,Others,18,Annually,NO,4 weeks
25531,Signal Processing,Scopus,IEEE,57,Monthly,NO,18 weeks
25535,Signal Processing,Scopus,IEEE,85,Quarterly,NO,10 weeks
25548,Signal Processing,Scopus,Elsevier,86,Annually,NO,4 weeks
25549,Signal Processing,Scopus,Elsevier,74,Bi-annually,NO,6 weeks
25569,Signal Processing,Scopus,Springer,32,Monthly,NO,18 weeks
25592,Signal Processing,Scopus,Others,73,Quarterly,NO,10 weeks
25710,Signal Processing,Scopus,Taylor and Francis,34,Monthly,NO,18 weeks
26076,Signal Processing,Scopus,Others,8,Annually,NO,4 weeks
26098,Signal Processing,Scopus,IEEE,87,Bi-monthly,NO,12 weeks
26099,Signal Processing,Scopus,Elsevier,98,Quarterly,NO,10 weeks
27959,Signal Processing,Scopus,Elsevier,81,Bi-monthly,NO,12 weeks
28044,Signal Processing,Scopus,Others,4,Annually,NO,4 weeks
28497,Signal Processing,Scopus,Others,55,Annually,NO,4 weeks
29859,Signal Processing,Scopus,Others,76,Monthly,NO,18 weeks
34202,Signal Processing,Scopus,IEEE,36,Bi-monthly,NO,12 weeks
4000149107,Signal Processing,Scopus,Others,20,Bi-monthly,NO,12 weeks
4700152237,Signal Processing,Scopus,Elsevier,79,Bi-annually,NO,6 weeks
4700153604,Signal Processing,Scopus,Others,24,Quarterly,NO,10 weeks
4700153605,Signal Processing,Scopus,Others,17,Bi-annually,NO,6 weeks
5200152707,Signal Processing,Scopus,Springer,54,Quarterly,YES,10 weeks
5400152646,Signal Processing,Scopus,Others,70,Bi-monthly,NO,12 weeks
5800173379,Signal Processing,Scopus,Taylor and Francis,96,Bi-annually,NO,6 weeks
5900153311,Signal Processing,Scopus,IEEE,93,Quarterly,NO,10 weeks
6100153106,Signal Processing,Scopus,Others,53,Monthly,NO,18 weeks
6200180165,Signal Processing,Scopus,Springer,62,Annually,NO,4 weeks
100147332,Software,Scopus,Taylor and Francis,13,Bi-annually,NO,6 weeks
10300153313,Software,Scopus,ACM,43,Monthly,NO,18 weeks
10900153307,Software,Scopus,Taylor and Francis,46,Quarterly,NO,10 weeks
11700154336,Software,Scopus,Others,15,Monthly,YES,18 weeks
11900154399,Software,Scopus,Others,31,Monthly,NO,18 weeks
12000154348,Software,Scopus,Others,20,Quarterly,NO,10 weeks
12000154489,Software,Scopus,Others,25,Quarterly,NO,10 weeks
12100154406,Software,Scopus,ACM,54,Bi-monthly,NO,12 weeks
12100157172,Software,Scopus,Inderscience,26,Quarterly,NO,10 weeks
12137,Software,Scopus,Others,99,Monthly,YES,18 weeks
12170,Software,Scopus,Others,31,Annually,YES,4 weeks
12189,Software,Scopus,Elsevier,77,Quarterly,NO,10 weeks
12262,Software,Scopus,Springer,49,Quarterly,NO,10 weeks
12264,Software,Scopus,Elsevier,93,Bi-monthly,NO,12 weeks
12300,Software,Scopus,IEEE,66,Bi-annually,NO,6 weeks
12305,Software,Scopus,Elsevier,84,Annually,NO,4 weeks
12321,Software,Scopus,Others,92,Monthly,NO,18 weeks
12358,Software,Scopus,Springer,73,Bi-monthly,NO,12 weeks
12398,Software,Scopus,Elsevier,41,Bi-monthly,NO,12 weeks
12409,Software,Scopus,Springer,66,Bi-monthly,NO,12 weeks
12492,Software,Scopus,Others,18,Bi-monthly,NO,12 weeks
12931,Software,Scopus,Taylor and Francis,42,Monthly,NO,18 weeks
12960,Software,Scopus,Others,85,Annually,NO,4 weeks
12961,Software,Scopus,Others,14,Monthly,NO,18 weeks
12962,Software,Scopus,Others,29,Annually,NO,4 weeks
12981,Software,Scopus,Others,46,Bi-annually,NO,6 weeks
12984,Software,Scopus,Springer,61,Bi-annually,NO,6 weeks
130117,Software,Scopus,Springer,58,Bi-monthly,NO,12 weeks
13012,Software,Scopus,Others,9,Annually,NO,4 weeks
130138,Software,Scopus,Springer,72,Bi-annually,NO,6 weeks
13024,Software,Scopus,Others,6,Monthly,NO,18 weeks
13130,Software,Scopus,Springer,38,Annually,NO,4 weeks
13581,Software,Scopus,Others,33,Bi-annually,NO,6 weeks
13622,Software,Scopus,ACM,63,Annually,NO,4 weeks
13683,Software,Scopus,ACM,88,Quarterly,NO,10 weeks
13803,Software,Scopus,Elsevier,81,Bi-annually,NO,6 weeks
14300154706,Software,Scopus,Springer,69,Monthly,NO,18 weeks
14411,Software,Scopus,Inderscience,7,Bi-annually,NO,6 weeks
14452,Software,Scopus,Others,44,Quarterly,NO,10 weeks
144641,Software,Scopus,Springer,71,Annually,NO,4 weeks
144702,Software,Scopus,Springer,80,Annually,NO,4 weeks
144749,Software,Scopus,Others,45,Annually,YES,4 weeks
144797,Software,Scopus,Others,3,Monthly,YES,18 weeks
144889,Software,Scopus,Taylor and Francis,75,Monthly,NO,18 weeks
144945,Software,Scopus,Others,70,Annually,NO,4 weeks
14500154706,Software,Scopus,Others,21,Bi-monthly,NO,12 weeks
145264,Software,Scopus,Others,1,Bi-monthly,NO,12 weeks
145326,Software,Scopus,Springer,59,Bi-monthly,NO,12 weeks
145508,Software,Scopus,Others,30,Bi-monthly,NO,12 weeks
14879,Software,Scopus,Elsevier,89,Bi-monthly,NO,12 weeks
14965,Software,Scopus,Springer,60,Bi-annually,NO,6 weeks
14966,Software,Scopus,Elsevier,91,Annually,NO,4 weeks
15012,Software,Scopus,Springer,50,Bi-annually,NO,6 weeks
15109,Software,Scopus,Others,17,Bi-annually,NO,6 weeks
15134,Software,Scopus,Elsevier,94,Bi-annually,NO,6 weeks
15463,Software,Scopus,IEEE,62,Bi-annually,NO,6 weeks
15484,Software,Scopus,Taylor and Francis,17,Quarterly,NO,10 weeks
15552,Software,Scopus,Elsevier,39,Bi-monthly,NO,12 weeks
15572,Software,Scopus,Springer,86,Annually,NO,4 weeks
15583,Software,Scopus,Springer,26,Quarterly,NO,10 weeks
15688,Software,Scopus,Others,60,Monthly,NO,18 weeks
15703,Software,Scopus,Springer,78,Bi-monthly,NO,12 weeks
16733,Software,Scopus,IEEE,96,Monthly,NO,18 weeks
16947,Software,Scopus,Others,22,Quarterly,NO,10 weeks
17300154721,Software,Scopus,Others,5,Annually,NO,4 weeks
17604,Software,Scopus,Others,30,Bi-annually,NO,6 weeks
17700156776,Software,Scopus,Inderscience,5,Bi-annually,NO,6 weeks
17800156773,Software,Scopus,Inderscience,10,Monthly,NO,18 weeks
17932,Software,Scopus,Elsevier,39,Annually,NO,4 weeks
18003,Software,Scopus,Taylor and Francis,43,Bi-monthly,NO,12 weeks
18050,Software,Scopus,Others,95,Monthly,NO,18 weeks
18056,Software,Scopus,Others,35,Annually,NO,4 weeks
18078,Software,Scopus,Others,51,Bi-monthly,NO,12 weeks
18079,Software,Scopus,Elsevier,88,Bi-annually,NO,6 weeks
18080,Software,Scopus,Elsevier,92,Bi-monthly,NO,12 weeks
18089,Software,Scopus,Elsevier,90,Annually,NO,4 weeks
18120,Software,Scopus,ACM,82,Bi-annually,NO,6 weeks
18121,Software,Scopus,ACM,77,Annually,NO,4 weeks
18136,Software,Scopus,Elsevier,93,Annually,NO,4 weeks
18184,Software,Scopus,Others,42,Bi-monthly,NO,12 weeks
18186,Software,Scopus,Springer,83,Bi-annually,NO,6 weeks
18197,Software,Scopus,Others,87,Monthly,NO,18 weeks
18400156714,Software,Scopus,Others,44,Quarterly,NO,10 weeks
18644,Software,Scopus,Others,81,Monthly,NO,18 weeks
18650,Software,Scopus,Springer,91,Quarterly,NO,10 weeks
18660,Software,Scopus,Springer,78,Bi-annually,NO,6 weeks
18661,Software,Scopus,Springer,85,Monthly,NO,18 weeks
18709,Software,Scopus,IEEE,76,Quarterly,NO,10 weeks
18711,Software,Scopus,IEEE,94,Bi-annually,NO,6 weeks
18732,Software,Scopus,Elsevier,90,Bi-monthly,NO,12 weeks
18936,Software,Scopus,Others,29,Monthly,NO,18 weeks
19266,Software,Scopus,Inderscience,40,Monthly,NO,18 weeks
19268,Software,Scopus,Others,46,Bi-annually,NO,6 weeks
19270,Software,Scopus,Others,19,Annually,NO,4 weeks
19271,Software,Scopus,Springer,65,Annually,NO,4 weeks
19294,Software,Scopus,Springer,54,Bi-annually,NO,6 weeks
19300156903,Software,Scopus,Others,99,Annually,NO,4 weeks
19309,Software,Scopus,Elsevier,85,Quarterly,NO,10 weeks
19400156805,Software,Scopus,Inderscience,9,Bi-annually,NO,6 weeks
19400157203,Software,Scopus,Others,8,Monthly,YES,18 weeks
19400158592,Software,Scopus,Springer,80,Annually,NO,4 weeks
19400158708,Software,Scopus,Elsevier,58,Monthly,NO,18 weeks
19700174683,Software,Scopus,Others,66,Bi-monthly,NO,12 weeks
19700177025,Software,Scopus,IEEE,45,Monthly,NO,18 weeks
19700177034,Software,Scopus,IEEE,94,Bi-monthly,NO,12 weeks
19700177336,Software,Scopus,Springer,79,Bi-annually,NO,6 weeks
19700181431,Software,Scopus,Taylor and Francis,34,Bi-annually,NO,6 weeks
19700186821,Software,Scopus,Inderscience,21,Bi-annually,NO,6 weeks
19700186842,Software,Scopus,Others,2,Bi-annually,NO,6 weeks
19700186847,Software,Scopus,Others,24,Monthly,NO,18 weeks
19700186849,Software,Scopus,Others,93,Bi-monthly,NO,12 weeks
19700186851,Software,Scopus,Inderscience,26,Monthly,NO,18 weeks
19700186865,Software,Scopus,Others,52,Quarterly,YES,10 weeks
19700186867,Software,Scopus,Others,33,Annually,NO,4 weeks
19700186871,Software,Scopus,Others,44,Bi-monthly,YES,12 weeks
19700186872,Software,Scopus,Others,27,Bi-monthly,NO,12 weeks
19700187627,Software,Scopus,Taylor and Francis,76,Annually,NO,4 weeks
19700187807,Software,Scopus,Taylor and Francis,50,Monthly,NO,18 weeks
19869,Software,Scopus,Others,23,Annually,NO,4 weeks
19900191968,Software,Scopus,Others,14,Quarterly,YES,10 weeks
19900193685,Software,Scopus,Others,44,Quarterly,NO,10 weeks
19913,Software,Scopus,Others,24,Bi-monthly,NO,12 weeks
19926,Software,Scopus,Others,36,Annually,YES,4 weeks
20007,Software,Scopus,Others,62,Quarterly,NO,10 weeks
20013,Software,Scopus,Springer,57,Annually,NO,4 weeks
20428,Software,Scopus,Springer,73,Bi-monthly,NO,12 weeks
20432,Software,Scopus,Others,64,Monthly,NO,18 weeks
20765,Software,Scopus,Others,7,Bi-annually,NO,6 weeks
20952,Software,Scopus,Others,58,Annually,NO,4 weeks
20969,Software,Scopus,Others,89,Quarterly,YES,10 weeks
21100198475,Software,Scopus,Others,6,Bi-annually,YES,6 weeks
21100201073,Software,Scopus,Others,10,Bi-monthly,NO,12 weeks
21100203301,Software,Scopus,Others,42,Bi-monthly,NO,12 weeks
21100205112,Software,Scopus,Others,53,Annually,NO,4 weeks
21100211724,Software,Scopus,Others,11,Quarterly,NO,10 weeks
21100216567,Software,Scopus,Others,67,Bi-annually,NO,6 weeks
21100220382,Software,Scopus,Inderscience,7,Bi-annually,NO,6 weeks
21100223313,Software,Scopus,Others,12,Bi-annually,NO,6 weeks
21100229836,Software,Scopus,Springer,46,Monthly,NO,18 weeks
21100235616,Software,Scopus,IEEE,97,Quarterly,NO,10 weeks
21100241736,Software,Scopus,Taylor and Francis,68,Bi-annually,NO,6 weeks
21100244604,Software,Scopus,Others,4,Monthly,NO,18 weeks
21100259509,Software,Scopus,Others,64,Bi-annually,YES,6 weeks
21100262320,Software,Scopus,IEEE,95,Monthly,NO,18 weeks
21100266502,Software,Scopus,Springer,54,Monthly,NO,18 weeks
21100274221,Software,Scopus,IEEE,97,Annually,NO,4 weeks
21100285411,Software,Scopus,Others,1,Monthly,NO,18 weeks
